,Classifier,Dataset,Accuracy,Fit-Time,Predict-Time,total_feature_count,n_shapelet_samples,max_shapelet_length,max_shapelets
13,STC_Dilation,ItalyPowerDemand,0.96113,24.28902,9.93982,670,30000,40,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55195,348.28118,19.6321,1000,30000,40,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,713.16779,27.88316,1000,30000,40,
16,STC_Dilation,MiddlePhalanxTW,0.5,390.01063,20.94227,1000,30000,40,
17,STC_Dilation,OliveOil,0.86667,71.94313,3.68151,300,30000,40,
18,STC_Dilation,Plane,1.0,104.84064,9.21939,1000,30000,40,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,365.91765,27.29564,1000,30000,40,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90722,722.11673,29.49954,1000,30000,40,
21,STC_Dilation,ProximalPhalanxTW,0.79512,334.71285,21.17321,1000,30000,40,
22,STC_Dilation,SyntheticControl,0.99667,207.1264,22.25057,1000,30000,40,
23,STC_Dilation,TwoLeadECG,0.99298,21.64014,9.75836,230,30000,40,
24,STC_Dilation,Wine,0.88889,83.86052,7.96052,570,30000,40,
0,STC_Dilation,ArrowHead,0.77143,67.31295,10.39532,10000,30000,40,10000
1,STC_Dilation,Beef,0.76667,98.39532,6.62056,10000,30000,40,10000
2,STC_Dilation,BeetleFly,0.85,64.94635,3.6262,10000,30000,40,10000
3,STC_Dilation,BirdChicken,0.85,64.87306,3.4388,10000,30000,40,10000
4,STC_Dilation,Car,0.93333,220.68347,21.5309,10000,30000,40,10000
5,STC_Dilation,CBF,0.99556,35.81581,16.82958,10000,30000,40,10000
6,STC_Dilation,Coffee,1.0,53.47946,3.24417,10000,30000,40,10000
7,STC_Dilation,DiatomSizeReduction,0.93137,45.45189,9.73172,10000,30000,40,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,404.57274,25.085,10000,30000,40,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.80072,869.59595,56.52313,10000,30000,40,10000
10,STC_Dilation,DistalPhalanxTW,0.69065,414.31267,25.182,10000,30000,40,10000
11,STC_Dilation,ECG200,0.85,71.29962,7.32468,10000,30000,40,10000
12,STC_Dilation,ECGFiveDays,1.0,27.97824,13.85512,10000,30000,40,10000
13,STC_Dilation,ItalyPowerDemand,0.95724,24.32743,10.47761,10000,30000,40,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.53247,408.14682,27.49507,10000,30000,40,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86598,912.00925,60.15489,10000,30000,40,10000
16,STC_Dilation,MiddlePhalanxTW,0.55844,457.72023,27.98299,10000,30000,40,10000
17,STC_Dilation,OliveOil,0.9,98.90953,7.85211,10000,30000,40,10000
18,STC_Dilation,Plane,1.0,105.26904,9.34659,10000,30000,40,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.8439,408.36861,34.20354,10000,30000,40,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90378,932.38111,62.32391,10000,30000,40,10000
21,STC_Dilation,ProximalPhalanxTW,0.78537,419.74539,34.26357,10000,30000,40,10000
22,STC_Dilation,SyntheticControl,0.99667,206.71186,22.26235,10000,30000,40,10000
23,STC_Dilation,TwoLeadECG,0.99122,21.11639,9.1609,10000,30000,40,10000
24,STC_Dilation,Wine,0.88889,88.97805,8.45894,10000,30000,40,10000
0,STC_Dilation,ArrowHead,0.78286,69.06392,10.85185,20000,30000,40,20000
1,STC_Dilation,Beef,0.9,97.70266,6.39787,20000,30000,40,20000
2,STC_Dilation,BeetleFly,0.85,65.70583,3.61306,20000,30000,40,20000
3,STC_Dilation,BirdChicken,0.85,66.33172,3.63872,20000,30000,40,20000
4,STC_Dilation,Car,0.91667,219.28358,20.79993,20000,30000,40,20000
5,STC_Dilation,CBF,0.99333,36.01736,17.13909,20000,30000,40,20000
6,STC_Dilation,Coffee,1.0,52.8563,3.12404,20000,30000,40,20000
7,STC_Dilation,DiatomSizeReduction,0.91176,44.63988,8.86581,20000,30000,40,20000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,396.905,24.39737,20000,30000,40,20000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,867.29114,53.06436,20000,30000,40,20000
10,STC_Dilation,DistalPhalanxTW,0.68345,415.46949,26.10728,20000,30000,40,20000
11,STC_Dilation,ECG200,0.85,69.6209,6.85204,20000,30000,40,20000
12,STC_Dilation,ECGFiveDays,1.0,28.2148,14.19433,20000,30000,40,20000
13,STC_Dilation,ItalyPowerDemand,0.95821,24.6786,10.72125,20000,30000,40,20000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.54545,413.03379,28.03549,20000,30000,40,20000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.8488,917.83227,62.47966,20000,30000,40,20000
16,STC_Dilation,MiddlePhalanxTW,0.54545,462.86721,29.22643,20000,30000,40,20000
17,STC_Dilation,OliveOil,0.93333,98.55627,7.42334,20000,30000,40,20000
18,STC_Dilation,Plane,1.0,105.62047,9.37102,20000,30000,40,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,409.89037,34.41476,20000,30000,40,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.90378,924.19203,61.05248,20000,30000,40,20000
21,STC_Dilation,ProximalPhalanxTW,0.80976,433.9019,36.53628,20000,30000,40,20000
22,STC_Dilation,SyntheticControl,0.99667,211.83044,23.94636,20000,30000,40,20000
23,STC_Dilation,TwoLeadECG,0.99473,21.94673,9.58946,20000,30000,40,20000
24,STC_Dilation,Wine,0.92593,90.87626,8.91128,20000,30000,40,20000
0,STC_Dilation,ArrowHead,0.72571,68.17709,10.97421,30000,30000,40,30000
1,STC_Dilation,Beef,0.83333,96.97869,6.51621,30000,30000,40,30000
2,STC_Dilation,BeetleFly,0.8,66.76335,3.6783,30000,30000,40,30000
3,STC_Dilation,BirdChicken,0.9,64.65401,3.35412,30000,30000,40,30000
4,STC_Dilation,Car,0.9,218.20567,20.83411,30000,30000,40,30000
5,STC_Dilation,CBF,0.99,35.91315,18.01082,30000,30000,40,30000
6,STC_Dilation,Coffee,1.0,53.27168,3.28133,30000,30000,40,30000
7,STC_Dilation,DiatomSizeReduction,0.93791,44.91156,9.52434,30000,30000,40,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.71942,401.9799,24.92661,30000,30000,40,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77899,882.55286,56.2376,30000,30000,40,30000
10,STC_Dilation,DistalPhalanxTW,0.70504,416.96629,26.03949,30000,30000,40,30000
11,STC_Dilation,ECG200,0.83,70.02133,7.18174,30000,30000,40,30000
12,STC_Dilation,ECGFiveDays,1.0,27.72444,13.13501,30000,30000,40,30000
13,STC_Dilation,ItalyPowerDemand,0.96113,24.48517,10.69386,30000,30000,40,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55195,405.76253,27.2061,30000,30000,40,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,912.9649,61.21956,30000,30000,40,30000
16,STC_Dilation,MiddlePhalanxTW,0.55195,453.73181,27.63792,30000,30000,40,30000
17,STC_Dilation,OliveOil,0.9,98.87656,7.88775,30000,30000,40,30000
18,STC_Dilation,Plane,1.0,106.01461,9.63688,30000,30000,40,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,419.85115,36.27441,30000,30000,40,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89347,929.41072,60.77751,30000,30000,40,30000
21,STC_Dilation,ProximalPhalanxTW,0.80488,421.95567,34.4558,30000,30000,40,30000
22,STC_Dilation,SyntheticControl,0.99667,206.68594,22.17306,30000,30000,40,30000
23,STC_Dilation,TwoLeadECG,0.98859,22.10981,10.73557,30000,30000,40,30000
24,STC_Dilation,Wine,0.92593,89.97256,9.04799,30000,30000,40,30000
0,STC_Dilation,ArrowHead,0.78857,69.15065,11.20998,30000,30000,40,50000
1,STC_Dilation,Beef,0.83333,96.32547,6.4895,30000,30000,40,50000
2,STC_Dilation,BeetleFly,0.9,65.79307,3.58232,30000,30000,40,50000
3,STC_Dilation,BirdChicken,0.85,65.85395,3.54326,30000,30000,40,50000
4,STC_Dilation,Car,0.9,221.23574,21.09136,30000,30000,40,50000
5,STC_Dilation,CBF,0.99111,35.72354,16.41208,30000,30000,40,50000
6,STC_Dilation,Coffee,1.0,51.83004,3.03239,30000,30000,40,50000
7,STC_Dilation,DiatomSizeReduction,0.93791,44.61116,9.42714,30000,30000,40,50000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,397.17984,24.61264,30000,30000,40,50000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,870.41515,54.3774,30000,30000,40,50000
10,STC_Dilation,DistalPhalanxTW,0.66906,413.85943,25.26757,30000,30000,40,50000
11,STC_Dilation,ECG200,0.84,70.5278,7.10614,30000,30000,40,50000
12,STC_Dilation,ECGFiveDays,1.0,28.22411,13.89589,30000,30000,40,50000
13,STC_Dilation,ItalyPowerDemand,0.96113,24.88681,10.33156,30000,30000,40,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,406.66819,27.45097,30000,30000,40,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86254,922.35298,62.18859,30000,30000,40,50000
16,STC_Dilation,MiddlePhalanxTW,0.58442,454.4664,28.90463,30000,30000,40,50000
17,STC_Dilation,OliveOil,0.9,100.83572,7.89849,30000,30000,40,50000
18,STC_Dilation,Plane,1.0,104.13234,9.22215,30000,30000,40,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82439,409.47038,34.4432,30000,30000,40,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89347,920.41121,60.87422,30000,30000,40,50000
21,STC_Dilation,ProximalPhalanxTW,0.8,428.13816,36.08236,30000,30000,40,50000
22,STC_Dilation,SyntheticControl,0.99667,207.87816,22.75598,30000,30000,40,50000
23,STC_Dilation,TwoLeadECG,0.99122,21.92971,10.30738,30000,30000,40,50000
24,STC_Dilation,Wine,0.92593,89.70395,9.04988,30000,30000,40,50000
0,STC_Dilation,ArrowHead,0.82857,62.33318,7.34037,360,30000,80,
1,STC_Dilation,Beef,0.86667,87.65726,3.58467,300,30000,80,
2,STC_Dilation,BeetleFly,0.95,63.14716,1.95524,200,30000,80,
3,STC_Dilation,BirdChicken,0.85,64.03567,1.963,200,30000,80,
4,STC_Dilation,Car,0.83333,203.06253,11.02398,600,30000,80,
5,STC_Dilation,CBF,0.95778,33.00186,10.58527,300,30000,80,
6,STC_Dilation,Coffee,0.96429,47.90965,1.88293,280,30000,80,
7,STC_Dilation,DiatomSizeReduction,0.93137,42.1413,5.92327,160,30000,80,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.71942,314.89887,15.61664,1000,30000,80,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,757.05467,37.95269,1000,30000,80,
10,STC_Dilation,DistalPhalanxTW,0.69784,307.99203,14.31046,1000,30000,80,
11,STC_Dilation,ECG200,0.88,57.12069,4.85088,1000,30000,80,
12,STC_Dilation,ECGFiveDays,0.99652,24.45421,8.88024,230,30000,80,
13,STC_Dilation,ItalyPowerDemand,0.96016,24.2278,10.01039,670,30000,80,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,318.70804,17.26957,1000,30000,80,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,716.41486,33.4652,1000,30000,80,
16,STC_Dilation,MiddlePhalanxTW,0.56494,341.0186,17.3642,1000,30000,80,
17,STC_Dilation,OliveOil,0.9,82.20374,3.73724,300,30000,80,
18,STC_Dilation,Plane,1.0,88.09007,5.52037,1000,30000,80,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,328.67969,24.59673,1000,30000,80,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.88316,703.75018,31.69699,1000,30000,80,
21,STC_Dilation,ProximalPhalanxTW,0.77561,311.80916,20.48893,1000,30000,80,
22,STC_Dilation,SyntheticControl,0.99667,190.21475,20.77518,1000,30000,80,
23,STC_Dilation,TwoLeadECG,0.99034,20.91656,8.08119,230,30000,80,
24,STC_Dilation,Wine,0.88889,78.63253,6.29458,570,30000,80,
0,STC_Dilation,ArrowHead,0.82857,62.14676,7.13426,10000,30000,80,10000
1,STC_Dilation,Beef,0.83333,92.83941,4.33207,10000,30000,80,10000
2,STC_Dilation,BeetleFly,0.95,68.12867,2.49495,10000,30000,80,10000
3,STC_Dilation,BirdChicken,0.85,67.09602,2.18952,10000,30000,80,10000
4,STC_Dilation,Car,0.91667,216.47776,13.59307,10000,30000,80,10000
5,STC_Dilation,CBF,0.95667,33.43724,11.52486,10000,30000,80,10000
6,STC_Dilation,Coffee,1.0,47.8306,1.96942,10000,30000,80,10000
7,STC_Dilation,DiatomSizeReduction,0.9085,44.50649,6.12305,10000,30000,80,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.71942,324.10568,16.73818,10000,30000,80,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.76812,776.78819,40.32514,10000,30000,80,10000
10,STC_Dilation,DistalPhalanxTW,0.68345,330.73342,17.47128,10000,30000,80,10000
11,STC_Dilation,ECG200,0.84,54.71422,4.2593,10000,30000,80,10000
12,STC_Dilation,ECGFiveDays,0.99535,25.04952,9.89747,10000,30000,80,10000
13,STC_Dilation,ItalyPowerDemand,0.95432,24.86192,10.75957,10000,30000,80,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,331.8161,18.82898,10000,30000,80,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.86598,760.61043,40.85695,10000,30000,80,10000
16,STC_Dilation,MiddlePhalanxTW,0.54545,362.64276,19.31367,10000,30000,80,10000
17,STC_Dilation,OliveOil,0.9,88.51156,4.59169,10000,30000,80,10000
18,STC_Dilation,Plane,1.0,89.58734,5.76211,10000,30000,80,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83415,328.83441,24.83732,10000,30000,80,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.8866,756.30543,41.54915,10000,30000,80,10000
21,STC_Dilation,ProximalPhalanxTW,0.78049,337.619,24.47528,10000,30000,80,10000
22,STC_Dilation,SyntheticControl,0.99667,192.3172,21.26382,10000,30000,80,10000
23,STC_Dilation,TwoLeadECG,0.9921,20.68447,7.61976,10000,30000,80,10000
24,STC_Dilation,Wine,0.94444,78.52551,6.31182,10000,30000,80,10000
0,STC_Dilation,ArrowHead,0.76571,63.74885,7.73165,20000,30000,80,20000
1,STC_Dilation,Beef,0.86667,92.87383,4.23678,20000,30000,80,20000
2,STC_Dilation,BeetleFly,0.95,67.05784,2.34869,20000,30000,80,20000
3,STC_Dilation,BirdChicken,0.75,67.84523,2.22637,20000,30000,80,20000
4,STC_Dilation,Car,0.86667,221.36502,13.83207,20000,30000,80,20000
5,STC_Dilation,CBF,0.96222,33.03909,10.11463,20000,30000,80,20000
6,STC_Dilation,Coffee,0.96429,47.74666,1.90113,20000,30000,80,20000
7,STC_Dilation,DiatomSizeReduction,0.93791,44.72846,6.46869,20000,30000,80,20000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.76259,321.42645,16.43251,20000,30000,80,20000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.77899,760.87457,39.01806,20000,30000,80,20000
10,STC_Dilation,DistalPhalanxTW,0.68345,335.2614,17.80167,20000,30000,80,20000
11,STC_Dilation,ECG200,0.87,54.74555,4.4096,20000,30000,80,20000
12,STC_Dilation,ECGFiveDays,0.99768,24.75944,9.3493,20000,30000,80,20000
13,STC_Dilation,ItalyPowerDemand,0.95918,24.03834,10.22981,20000,30000,80,20000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57792,325.91121,17.89281,20000,30000,80,20000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.84536,764.03781,41.21131,20000,30000,80,20000
16,STC_Dilation,MiddlePhalanxTW,0.55844,357.50154,19.47011,20000,30000,80,20000
17,STC_Dilation,OliveOil,0.9,89.42923,4.76799,20000,30000,80,20000
18,STC_Dilation,Plane,1.0,87.83709,5.63747,20000,30000,80,20000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,328.84486,24.78718,20000,30000,80,20000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.88316,761.47762,41.76008,20000,30000,80,20000
21,STC_Dilation,ProximalPhalanxTW,0.79024,340.53554,25.77544,20000,30000,80,20000
22,STC_Dilation,SyntheticControl,0.99667,192.103,21.17589,20000,30000,80,20000
23,STC_Dilation,TwoLeadECG,0.99298,20.52601,7.77331,20000,30000,80,20000
24,STC_Dilation,Wine,0.83333,78.4181,6.23747,20000,30000,80,20000
0,STC_Dilation,ArrowHead,0.78286,64.14741,7.7308,30000,30000,80,30000
1,STC_Dilation,Beef,0.83333,91.94464,4.14805,30000,30000,80,30000
2,STC_Dilation,BeetleFly,0.95,67.73189,2.43841,30000,30000,80,30000
3,STC_Dilation,BirdChicken,0.9,67.2198,2.23309,30000,30000,80,30000
4,STC_Dilation,Car,0.93333,216.66278,13.76659,30000,30000,80,30000
5,STC_Dilation,CBF,0.95778,32.74777,10.00883,30000,30000,80,30000
6,STC_Dilation,Coffee,0.96429,47.51061,1.90489,30000,30000,80,30000
7,STC_Dilation,DiatomSizeReduction,0.94444,44.27703,6.7174,30000,30000,80,30000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,327.2937,16.5799,30000,30000,80,30000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78261,762.97604,40.08825,30000,30000,80,30000
10,STC_Dilation,DistalPhalanxTW,0.67626,330.36022,17.23189,30000,30000,80,30000
11,STC_Dilation,ECG200,0.84,54.87038,4.27688,30000,30000,80,30000
12,STC_Dilation,ECGFiveDays,0.99535,24.69217,9.4056,30000,30000,80,30000
13,STC_Dilation,ItalyPowerDemand,0.9621,24.74218,10.6647,30000,30000,80,30000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.58442,331.93085,19.21712,30000,30000,80,30000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85911,763.36269,40.58345,30000,30000,80,30000
16,STC_Dilation,MiddlePhalanxTW,0.54545,354.1155,19.33226,30000,30000,80,30000
17,STC_Dilation,OliveOil,0.9,87.70831,4.61099,30000,30000,80,30000
18,STC_Dilation,Plane,1.0,88.37268,5.46201,30000,30000,80,30000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.83902,329.94486,25.46091,30000,30000,80,30000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.88316,751.47458,39.72911,30000,30000,80,30000
21,STC_Dilation,ProximalPhalanxTW,0.79024,347.34852,25.84733,30000,30000,80,30000
22,STC_Dilation,SyntheticControl,0.99667,191.21408,20.67201,30000,30000,80,30000
23,STC_Dilation,TwoLeadECG,0.99034,20.41859,7.43365,30000,30000,80,30000
24,STC_Dilation,Wine,0.98148,77.61609,6.18103,30000,30000,80,30000
0,STC_Dilation,ArrowHead,0.8,63.41156,7.16973,30000,30000,80,50000
1,STC_Dilation,Beef,0.83333,94.11359,4.39542,30000,30000,80,50000
2,STC_Dilation,BeetleFly,0.95,67.27765,2.39741,30000,30000,80,50000
3,STC_Dilation,BirdChicken,0.9,66.81117,2.18094,30000,30000,80,50000
4,STC_Dilation,Car,0.95,215.53246,13.66187,30000,30000,80,50000
5,STC_Dilation,CBF,0.96556,32.90551,10.76734,30000,30000,80,50000
6,STC_Dilation,Coffee,0.96429,47.95221,1.95344,30000,30000,80,50000
7,STC_Dilation,DiatomSizeReduction,0.93137,44.62898,6.72796,30000,30000,80,50000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.74101,325.46602,16.7858,30000,30000,80,50000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78986,767.9857,39.60889,30000,30000,80,50000
10,STC_Dilation,DistalPhalanxTW,0.69065,332.96071,17.03983,30000,30000,80,50000
11,STC_Dilation,ECG200,0.85,54.45314,4.31188,30000,30000,80,50000
12,STC_Dilation,ECGFiveDays,0.99535,24.74525,9.79168,30000,30000,80,50000
13,STC_Dilation,ItalyPowerDemand,0.95627,24.60426,10.28815,30000,30000,80,50000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.56494,338.87688,19.30754,30000,30000,80,50000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85567,750.65133,39.535,30000,30000,80,50000
16,STC_Dilation,MiddlePhalanxTW,0.58442,354.64652,19.49025,30000,30000,80,50000
17,STC_Dilation,OliveOil,0.86667,88.77241,4.57471,30000,30000,80,50000
18,STC_Dilation,Plane,1.0,88.69566,5.6608,30000,30000,80,50000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.81951,328.74897,24.6609,30000,30000,80,50000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.87973,756.9089,40.82645,30000,30000,80,50000
21,STC_Dilation,ProximalPhalanxTW,0.8,334.45239,23.69537,30000,30000,80,50000
22,STC_Dilation,SyntheticControl,0.99667,190.31819,20.61444,30000,30000,80,50000
23,STC_Dilation,TwoLeadECG,0.98683,20.55354,7.2597,30000,30000,80,50000
24,STC_Dilation,Wine,0.92593,79.00767,6.31906,30000,30000,80,50000
0,STC_Dilation,ArrowHead,0.78857,62.59976,6.87233,360,30000,100,
1,STC_Dilation,Beef,0.83333,90.79959,3.32743,300,30000,100,
2,STC_Dilation,BeetleFly,0.95,67.96839,1.84335,200,30000,100,
3,STC_Dilation,BirdChicken,0.9,68.39293,1.74943,200,30000,100,
4,STC_Dilation,Car,0.86667,217.71891,10.49401,600,30000,100,
5,STC_Dilation,CBF,0.96222,33.40634,10.27911,300,30000,100,
6,STC_Dilation,Coffee,1.0,47.03788,1.71044,280,30000,100,
7,STC_Dilation,DiatomSizeReduction,0.94118,45.08801,5.86303,160,30000,100,
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.71223,316.44873,15.8081,1000,30000,100,
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78261,753.90382,37.3928,1000,30000,100,
10,STC_Dilation,DistalPhalanxTW,0.67626,306.26658,14.07373,1000,30000,100,
11,STC_Dilation,ECG200,0.81,54.74174,4.4291,1000,30000,100,
12,STC_Dilation,ECGFiveDays,0.99535,24.39762,9.32961,230,30000,100,
13,STC_Dilation,ItalyPowerDemand,0.96404,24.67208,10.4656,670,30000,100,
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.55844,316.01265,16.17152,1000,30000,100,
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.83505,710.45369,33.70792,1000,30000,100,
16,STC_Dilation,MiddlePhalanxTW,0.53896,340.81351,17.88047,1000,30000,100,
17,STC_Dilation,OliveOil,0.9,83.34273,3.19326,300,30000,100,
18,STC_Dilation,Plane,1.0,85.25343,4.96443,1000,30000,100,
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,326.00023,25.25577,1000,30000,100,
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.87629,698.33842,32.02199,1000,30000,100,
21,STC_Dilation,ProximalPhalanxTW,0.76098,308.64429,19.85392,1000,30000,100,
22,STC_Dilation,SyntheticControl,0.99667,190.7096,20.46611,1000,30000,100,
23,STC_Dilation,TwoLeadECG,0.98595,20.66562,7.91928,230,30000,100,
24,STC_Dilation,Wine,0.96296,76.27616,6.08515,570,30000,100,
0,STC_Dilation,ArrowHead,0.80571,61.77424,6.60608,10000,30000,100,10000
1,STC_Dilation,Beef,0.83333,93.61207,3.6977,10000,30000,100,10000
2,STC_Dilation,BeetleFly,1.0,71.26644,2.12574,10000,30000,100,10000
3,STC_Dilation,BirdChicken,0.85,69.86925,1.88322,10000,30000,100,10000
4,STC_Dilation,Car,0.88333,229.1371,12.7395,10000,30000,100,10000
5,STC_Dilation,CBF,0.95333,33.21783,10.14022,10000,30000,100,10000
6,STC_Dilation,Coffee,1.0,46.75841,1.68267,10000,30000,100,10000
7,STC_Dilation,DiatomSizeReduction,0.94771,45.93962,6.31715,10000,30000,100,10000
8,STC_Dilation,DistalPhalanxOutlineAgeGroup,0.7482,330.33937,17.07016,10000,30000,100,10000
9,STC_Dilation,DistalPhalanxOutlineCorrect,0.78623,779.67343,42.9242,10000,30000,100,10000
10,STC_Dilation,DistalPhalanxTW,0.66187,331.9142,17.20132,10000,30000,100,10000
11,STC_Dilation,ECG200,0.86,54.02611,4.29837,10000,30000,100,10000
12,STC_Dilation,ECGFiveDays,0.99535,24.89141,9.47625,10000,30000,100,10000
13,STC_Dilation,ItalyPowerDemand,0.95918,24.0477,9.92544,10000,30000,100,10000
14,STC_Dilation,MiddlePhalanxOutlineAgeGroup,0.57143,335.85137,19.12699,10000,30000,100,10000
15,STC_Dilation,MiddlePhalanxOutlineCorrect,0.85223,751.16604,37.66106,10000,30000,100,10000
16,STC_Dilation,MiddlePhalanxTW,0.55844,358.24501,19.87656,10000,30000,100,10000
17,STC_Dilation,OliveOil,0.9,89.33291,4.12213,10000,30000,100,10000
18,STC_Dilation,Plane,1.0,86.2875,5.26845,10000,30000,100,10000
19,STC_Dilation,ProximalPhalanxOutlineAgeGroup,0.82927,327.46796,24.78678,10000,30000,100,10000
20,STC_Dilation,ProximalPhalanxOutlineCorrect,0.89003,769.54984,43.4471,10000,30000,100,10000
21,STC_Dilation,ProximalPhalanxTW,0.78049,336.40553,24.52773,10000,30000,100,10000
22,STC_Dilation,SyntheticControl,0.99667,190.79915,20.70673,10000,30000,100,10000
23,STC_Dilation,TwoLeadECG,0.98683,20.85989,8.01203,10000,30000,100,10000
24,STC_Dilation,Wine,0.88889,77.52299,6.22422,10000,30000,100,10000
0,STC_Dilation,ArrowHead,0.71429,61.70645,6.00324,20000,30000,100,20000
1,STC_Dilation,Beef,0.9,95.6834,4.03857,20000,30000,100,20000
2,STC_Dilation,BeetleFly,0.9,71.01783,2.13744,20000,30000,100,20000
3,STC_Dilation,BirdChicken,0.8,69.73966,1.88059,20000,30000,100,20000
